file_name,SMILES
train_2031.png,CCCCOC1=CC=C(C=C1)C[N+]2(C3CCC2CC(C3)OC(=O)C(CO)C4=CC=CC=C4)C
train_2032.png,CC(=CCC1=C(C=CC(=C1)CC2(C(C(C(=O)O2)O)C3=CC=C(C=C3)O)C(=O)OC)O)C
train_2033.png,CC(C=CC1=CC(=CC=C1)OC2=CC=C(C=C2)F)N(C(=O)N)O
train_2034.png,CCN(CC)C(=O)C1=CC=C(C=C1)C(C2=CC(=CC=C2)O)N3CC(N(CC3C)CC=C)C
train_2035.png,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)NC
train_2036.png,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)NC
train_2037.png,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C
train_2038.png,CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O
train_2039.png,CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C
train_2040.png,CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
train_2041.png,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C
train_2042.png,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
train_2043.png,CCCCCCCCC=CCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)C
train_2044.png,CCCCCCCCC=CCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
train_2045.png,CCCCCCCCCCCCCC=CC(C(CO)NC(=O)C)O
train_2046.png,CCCCCCCCCCCCCCCC(C(CO)NC(=O)C)O
train_2047.png,C1=CC=C(C=C1)CC2=NC(=CN3C2=NC(C3=O)(CC4=CC=C(C=C4)O)OO)C5=CC=C(C=C5)O
train_2048.png,CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCC)O
train_2049.png,CCCCCCCCCCCCCC=CC(C(CO)NCCCCCCCC)O
train_2050.png,CCCCCCCCCCCCCCCC(C(CO)NC(=O)CCCCCCC)O
train_2051.png,CCOC(=O)CCCCCCCCCCCN(C)C(=O)COC(C)C(C)OCC(=O)N(C)CCCCCCCCCCCC(=O)OCC
train_2052.png,CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C
train_2053.png,C[As](=O)(C)O
train_2054.png,CC(=O)O.CC(=O)O.[Cd]
train_2055.png,CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC
train_2056.png,CC12CCC3=C(C1CCC45C2CCC(C4)C(C5)(CO)O)C=CO3
train_2057.png,CC(=O)OCC1(CC23CCC4C5=C(CCC4(C2CCC1C3)C)OC=C5)O
train_2058.png,C1=CC(=C(C=C1C=CC(=O)O)O)O
train_2059.png,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
train_2060.png,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
train_2061.png,CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C
train_2062.png,CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)(C)O)O)C
train_2063.png,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
train_2064.png,CCCCCCC(CCC(CCCCCCCC(=O)O)I)I
train_2065.png,C(C(CO)OP(=O)(O)O)O
train_2066.png,CC(C)(CO)C(C(=O)NCCCC(=O)O)O
train_2067.png,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)N(C)C(=O)C)I
train_2068.png,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2]
train_2069.png,CC1=CC(=C(C=C1)O)N=NC2=C(C=C(C3=CC=CC=C32)S(=O)(=O)O)O
train_2070.png,CCCCC(C=O)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
train_2071.png,COC1=CC(=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)O)O)O
train_2072.png,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N
train_2073.png,CC1(C2CCC1(C(=O)C2)C)C
train_2074.png,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
train_2075.png,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
train_2076.png,CCCCCC1=CC(=C(C(=C1)O)C2CC(=CCC2C(=C)C)C)O
train_2077.png,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O
train_2078.png,CC1(C2CCC(C1(C)C(=O)O)O2)C(=O)O
train_2079.png,CC12C3CCC(C1(C(=O)OC2=O)C)O3
train_2080.png,CC(CSN=O)C(=O)N1CCCC1C(=O)O
train_2081.png,CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
train_2082.png,CC(CS)C(=O)N1CCCC1C(=O)O
train_2083.png,C[N+](C)(C)CCOC(=O)N
train_2084.png,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O
train_2085.png,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
train_2086.png,C1=CC=C2C(=C1)C3C(O3)C4=CC=CC=C4N2C(=O)N
train_2087.png,C1C(C(C(CC1(C(=O)O)O)O)O)CP(=O)(O)O
train_2088.png,CN1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O
train_2089.png,CN1C(CC2=CC(=NC(=O)N)C(=O)C=C21)S(=O)(=O)O
train_2090.png,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)[O-])C(=O)[O-])C
train_2091.png,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
train_2092.png,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
train_2093.png,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN
train_2094.png,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
train_2095.png,CC(C)CC(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
train_2096.png,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C
train_2097.png,C1CC(C1)(C(=O)O)C(=O)O.[Pt]
train_2098.png,C1CC(C1)(C(=O)O)C(=O)O
train_2099.png,CC1=C(C(=O)C(=C(C1=O)N2CC2)C(COC(=O)N)OC)N3CC3
train_2100.png,CC1(C([N+](=C(N1O)C2=CC=C(C=C2)C(=O)O)[O-])(C)C)C
train_2101.png,C(CC(=O)O)CNCCC(=O)O
train_2102.png,C1=C(NC=N1)CCNC(=O)CCN
train_2103.png,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
train_2104.png,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F
train_2105.png,C(CCl)NC(=O)N(CCCl)N=O
train_2106.png,CC(C)C1=C(C(=C2C(=C1)C3CC4C2(CCCC4(C)C)C(=O)O3)O)O
train_2107.png,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N
train_2108.png,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O
train_2109.png,C[N+](C)(C)CCCC(=O)OC
train_2110.png,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O
train_2111.png,C1=C(N=C(S1)N)C(=NOCC(=O)O)C(=O)NC2C(N(C2=O)S(=O)(=O)O)COC(=O)N
train_2112.png,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
train_2113.png,COCC1CCCN1S(=O)(=O)C2=CC3=C(C=C2)NC(=O)C3=O
train_2114.png,C1CN2CC(C(C(C2C1O)O)O)O
train_2115.png,CNC1=CC(=O)C2=C(C1=O)C=NC=C2
train_2116.png,CNC1=C(C(=O)C2=C(C1=O)C=NC=C2)Br
train_2117.png,CNC1=C(C(=O)C2=C(C1=O)C=NC=C2)Cl
train_2118.png,C1=CN=CC2=C1C(=O)C=C(C2=O)NCCO
train_2119.png,CN=C1C=C(C2=C(C1=O)C=NC=C2)N
train_2120.png,CN=C1C=C(C2=C(C1=O)C=NC=C2)NCCO
train_2121.png,CCOC(=O)C1=CC=C(C=C1)N=NC2=CC(=C(C=C2)O)CC(=O)O
train_2122.png,C1=CC(=CC(=C1)C(=O)NO)C=CC(=O)NO
train_2123.png,C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N
train_2124.png,C1CC2=CC(=CC3=C2N(C1)CCC3)C=C(C#N)C(=O)O
train_2125.png,CC1(CCC(C2=C1C=CC(=C2)C(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=O)O)(C)C)C
train_2126.png,C#CCOC(=O)C1CNC=NC1
train_2127.png,C1=CC=C2C(=C1)C(=CC3=C(NC4=CC=CC=C43)Cl)C(=O)N2
train_2128.png,C1=CC(=CC=C1NC2=NC=NC(=C2)N)S(=O)(=O)N
train_2129.png,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
train_2130.png,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
train_2131.png,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)O)C[N+]4=CC=CC=C4
train_2132.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
train_2133.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)[O-]
train_2134.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O
train_2135.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)OC=O)SC2)C(=O)O
train_2136.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
train_2137.png,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-]
train_2138.png,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O
train_2139.png,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
train_2140.png,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
train_2141.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
train_2142.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-]
train_2143.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O
train_2144.png,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC(C(=O)O)N)OC)SC2)C(=O)O
train_2145.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-]
train_2146.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
train_2147.png,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O
train_2148.png,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3
train_2149.png,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3
train_2150.png,CC(C)OC(=O)OC(C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CSC(=N3)N)COC
train_2151.png,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
train_2152.png,COC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
train_2153.png,C1C(=C(N2C(S1)C(C2=O)NC(=O)CN3C=NN=N3)C(=O)O)CSC4=NN=CS4
train_2154.png,C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O
train_2155.png,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O
train_2156.png,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-]
train_2157.png,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
train_2158.png,CC(OC(=O)C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=COC=C3)COC(=O)N
train_2159.png,CC12CCC(CC1C3(CCC4(C(=CC=C5C4=CC(=O)C(=C5)O)C3(CC2)C)C)C)(C)C(=O)O
train_2160.png,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
train_2161.png,CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C
train_2162.png,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)O)OC)OC)OC
train_2163.png,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
train_2164.png,CC1=C(NC(SC1)C(C=O)NC(=O)CC2=CC=CS2)C(=O)O
train_2165.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)[O-]
train_2166.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O
train_2167.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-]
train_2168.png,B(CNC(=O)CC1=CC=CS1)(O)O
train_2169.png,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-]
train_2170.png,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
train_2171.png,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O
train_2172.png,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O
train_2173.png,CC=CCC=CCCC(=O)C(CC(=O)N)O
train_2174.png,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
train_2175.png,CCOC(=O)OCCC(=C(C)N(CC1=CN=C(N=C1N)C)C=O)SC(=O)OCC
train_2176.png,C1CC(CCC1CN)C(=O)OC2=CC=C(C=C2)CCC(=O)O
train_2177.png,CCCCCCCCCCCCCCCC[N+](C)(C)C
train_2178.png,CCCCCCCCCCCCCCCCO
train_2179.png,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
train_2180.png,CC1OC2(CN3CCC2CC3)CS1
train_2181.png,CN1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C(F)(F)F
train_2182.png,CC(C)(C)NCC(COC1=CC=CC2=C1NC(=O)N2)O
train_2183.png,C1C(=O)NC2=C(C=C(C=C2)Cl)C(S1)C3=CC=CC=C3Cl
train_2184.png,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)C(F)(F)F)N4C2=CC=C4
train_2185.png,C1=COC(=C1)C2=NN3C(=N2)C4=C(C=CC(=C4)Cl)N=C3N
train_2186.png,CCNC(=O)C1C(C(C(O1)N2C=NC3=C(N=C(N=C32)NCCC4=CC=C(C=C4)CCC(=O)O)N)O)O
train_2187.png,C1CCC(CC1)NC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O
train_2188.png,CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=CC=C3)CCCCCC(=O)NO
train_2189.png,CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=CC=C3)CCCCNC(=O)C
train_2190.png,CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=CC=C3)CCCCCC(=O)O
train_2191.png,CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=CC=C3)CCCCCCC(=O)NO
train_2192.png,CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=CC=C3)CCCCC(=O)NO
train_2193.png,CCOC(=O)CCCCCCCCCCCCC1CCC=C1
train_2194.png,COC1=C(C2=CC(=C3C(=C2C=C1)C=CC4=CC5=C(C=C43)OCO5)[NH3+])OC
train_2195.png,COC1=C(C2=CC(=C3C(=C2C=C1)C=CC4=CC5=C(C=C43)OCO5)N)OC
train_2196.png,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5
train_2197.png,C1C(NC(CC1=O)C(=O)O)C(=O)O
train_2198.png,CC(CCC(=O)O)C1CCCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
train_2199.png,CC1(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)N1)CCCCCC(=O)C3CO3)CC4=CC=CC=C4)C
train_2200.png,C(C(Cl)(Cl)Cl)(O)O
train_2201.png,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
train_2202.png,C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
train_2203.png,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
train_2204.png,C1C2C(C(C1Cl)Cl)C3(C(C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
train_2205.png,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
train_2206.png,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl
train_2207.png,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)OC(=O)C
train_2208.png,COC(CNC(=[OH+])N)C[Hg]Cl
train_2209.png,COC(CNC(=O)N)C[Hg]Cl
train_2210.png,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
train_2211.png,CC(=O)OC1=C2C(=C(C=C1)Cl)C=CC=N2
train_2212.png,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
train_2213.png,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
train_2214.png,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC(=CC=C3)OC
train_2215.png,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1
train_2216.png,CC1=CC(=CC(=C1Cl)C)O
train_2217.png,C1=CC(=CC=C1OCC(COC(=O)N)O)Cl
train_2218.png,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
train_2219.png,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
train_2220.png,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
train_2221.png,CC(C)OC(=O)NC1=CC(=CC=C1)Cl
train_2222.png,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
train_2223.png,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl
train_2224.png,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
train_2225.png,C1=CC2=C(C=C1Cl)NC(=O)O2
train_2226.png,C1=C2C(=CC(=C1Cl)O)OC(=O)N2
train_2227.png,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
train_2228.png,CCCCCCCCCCCCCCCCC1(C=CC(OO1)CC(=O)OC)OC
train_2229.png,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)O
train_2230.png,CC(=CC1C(C1(C)C)C(=O)O)C
train_2231.png,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N
train_2232.png,C1CN=C(N1)C2CC2(C3=CC=CC=C3)C4=CC=CC=C4
train_2233.png,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C
train_2234.png,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
train_2235.png,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
train_2236.png,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O
train_2237.png,CN(C1CCCCC1)C(=O)CCCOC2=CC3=C(C=C2)NC(=O)C=C3
train_2238.png,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
train_2239.png,CC(C)NCC(C1=CC(=C(C=C1)N)C#N)O
train_2240.png,CC1=C(N=CN1)CSCCNC(=NC)NC#N
train_2241.png,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O
train_2242.png,CC1(C2CCC(O1)(CC2)C)C
train_2243.png,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N2CCN(CC2)CC(=O)N3CCCC3
train_2244.png,C1CN(CCN1C=CCC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
train_2245.png,C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
train_2246.png,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
train_2247.png,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl
train_2248.png,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
train_2249.png,C1CC1C2=CC=CC=C2OCC3=NCCN3
train_2250.png,C(C=CC(=O)O)N
train_2251.png,[NH2-].[NH2-].Cl[Pt+2]Cl
train_2252.png,Cl[Pt+2]Cl
train_2253.png,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
train_2254.png,Cl[Pt]Cl
train_2255.png,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
train_2256.png,C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1(COC(C1O)N2C=CC(=NC2=O)N)O
train_2257.png,CC(=O)NC1C(=O)CCS1
train_2258.png,COC1=CC2=C(C=CC(=O)O2)C(=C1)OC
train_2259.png,CC#CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
train_2260.png,C1COCCN1CCCCNC(=O)C2=CC3=CC=CC=C3O2
train_2261.png,CC1C2C(C(=O)O2)(NC1=O)C(C(C)C)O
train_2262.png,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N
train_2263.png,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
train_2264.png,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl
train_2265.png,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O
train_2266.png,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O
train_2267.png,CN(C)C(=O)C(CC1=CC=CC=C1)NC(=O)C(=O)CC(=O)NCCC2=CC=CC=N2
train_2268.png,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
train_2269.png,CCC(C)(C(=O)O)OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OC(C)(CC)C(=O)O
train_2270.png,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
train_2271.png,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
train_2272.png,C1=CC(=CC=C1CN=C(N)SCCCC2=CN=CN2)Cl
train_2273.png,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl
train_2274.png,CCCC(=O)OC1(C(CC2C1(CC(=O)C3(C2CCC4=CC(=O)C=CC43C)F)C)C)C(=O)CCl
train_2275.png,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=C3C=C(C=C5)Cl)C(=O)N
train_2276.png,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl
train_2277.png,CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2Cl)O
train_2278.png,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl
train_2279.png,CC(C)(C(=O)O)OC1=CC=C(C=C1)Cl
train_2280.png,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl
train_2281.png,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl
train_2282.png,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
train_2283.png,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
train_2284.png,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
train_2285.png,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
train_2286.png,CC1CCCC(N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C
train_2287.png,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
train_2288.png,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
train_2289.png,C1C(C(C(C1O)C=CC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)[O-])O
train_2290.png,C1C(C(C(C1O)C=CC(COC2=CC(=CC=C2)Cl)O)CC=CCCCC(=O)O)O
train_2291.png,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O
train_2292.png,CC(C)NCC(C1=CC=CC=C1Cl)O
train_2293.png,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C
train_2294.png,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4
train_2295.png,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]
train_2296.png,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
train_2297.png,B(CNC(=O)C1=C(ON=C1C2=CC=CC=C2Cl)C)(O)O
